"","Year","gridID","Speciescommonname","Survey","mean_CPUE_stdzd"
"38450",2011,529,"cownose ray","P195",0
"38451",2011,530,"cownose ray","P195",0
"38452",2011,499,"cownose ray","P195",8.32778147901399e-05
"38453",2011,527,"cownose ray","P195",0
"38454",2012,376,"cownose ray","P195",0
"38455",2012,379,"cownose ray","P195",0
"38456",2012,409,"cownose ray","P195",0
"38457",2012,380,"cownose ray","P195",0
"38458",2012,410,"cownose ray","P195",0
"38459",2012,440,"cownose ray","P195",0
"38460",2012,411,"cownose ray","P195",0
"38461",2012,412,"cownose ray","P195",0
"38462",2012,444,"cownose ray","P195",0
"38463",2012,446,"cownose ray","P195",0
"38464",2012,476,"cownose ray","P195",5.55185431934266e-05
"38465",2012,507,"cownose ray","P195",5.55185431934266e-05
"38466",2012,508,"cownose ray","P195",5.55185431934266e-05
"38467",2012,538,"cownose ray","P195",3.70123621289511e-05
"38468",2012,597,"cownose ray","P195",0
"38469",2012,567,"cownose ray","P195",0
"38470",2012,566,"cownose ray","P195",0.000111037086386853
"38471",2012,506,"cownose ray","P195",0.000111037086386853
"38472",2012,535,"cownose ray","P195",0
"38473",2012,504,"cownose ray","P195",0.000111037086386853
"38474",2012,474,"cownose ray","P195",0.00016655562958028
"38475",2012,413,"cownose ray","P195",5.55185431934266e-05
"38476",2012,443,"cownose ray","P195",0
"38477",2012,442,"cownose ray","P195",0.000388629802353986
"38478",2012,471,"cownose ray","P195",0
"38479",2012,501,"cownose ray","P195",0
"38480",2012,500,"cownose ray","P195",0
"38481",2012,499,"cownose ray","P195",0
"38482",2012,530,"cownose ray","P195",0
"38483",2012,498,"cownose ray","P195",0
"38484",2012,527,"cownose ray","P195",0
"38485",2013,379,"cownose ray","P195",5.55185431934266e-05
"38486",2013,380,"cownose ray","P195",0
"38487",2013,410,"cownose ray","P195",0.00016655562958028
"38488",2013,499,"cownose ray","P195",0
"38489",2013,527,"cownose ray","P195",0
"38490",2013,500,"cownose ray","P195",0
"38491",2013,530,"cownose ray","P195",0
"38492",2013,529,"cownose ray","P195",0
"38493",2013,471,"cownose ray","P195",0
"38494",2013,472,"cownose ray","P195",0.000111037086386853
"38495",2013,473,"cownose ray","P195",8.32778147901399e-05
"38496",2013,442,"cownose ray","P195",0
"38497",2013,504,"cownose ray","P195",0
"38498",2013,505,"cownose ray","P195",0
"38499",2013,444,"cownose ray","P195",0
"38500",2013,446,"cownose ray","P195",0
"38501",2013,445,"cownose ray","P195",0.00016655562958028
"38502",2013,475,"cownose ray","P195",5.55185431934266e-05
"38503",2013,506,"cownose ray","P195",0
"38504",2013,507,"cownose ray","P195",0
"38505",2013,508,"cownose ray","P195",5.55185431934266e-05
"38506",2013,567,"cownose ray","P195",0
"38507",2013,597,"cownose ray","P195",0
"38508",2013,627,"cownose ray","P195",0
"38509",2013,657,"cownose ray","P195",0
"38510",2013,598,"cownose ray","P195",0.000111037086386853
"38511",2013,568,"cownose ray","P195",0
"38512",2013,537,"cownose ray","P195",0
"38513",2013,413,"cownose ray","P195",0
"38514",2013,412,"cownose ray","P195",3.70123621289511e-05
"38515",2014,378,"cownose ray","P195",0
"38516",2014,377,"cownose ray","P195",0
"38517",2014,348,"cownose ray","P195",0
"38518",2014,380,"cownose ray","P195",0.000222074172773706
"38519",2014,411,"cownose ray","P195",0.000111037086386853
"38520",2014,412,"cownose ray","P195",0
"38521",2014,442,"cownose ray","P195",5.55185431934266e-05
"38522",2014,443,"cownose ray","P195",5.55185431934266e-05
"38523",2014,445,"cownose ray","P195",5.55185431934266e-05
"38524",2014,444,"cownose ray","P195",7.40247242579021e-05
"38525",2014,473,"cownose ray","P195",0.000222074172773706
"38526",2014,471,"cownose ray","P195",0
"38527",2014,499,"cownose ray","P195",0
"38528",2014,527,"cownose ray","P195",0
"38529",2014,500,"cownose ray","P195",0
"38530",2014,530,"cownose ray","P195",0
"38531",2014,529,"cownose ray","P195",0
"38532",2014,501,"cownose ray","P195",0
"38533",2014,477,"cownose ray","P195",0
"38534",2014,507,"cownose ray","P195",5.55185431934266e-05
"38535",2014,538,"cownose ray","P195",0
"38536",2014,566,"cownose ray","P195",0
"38537",2014,567,"cownose ray","P195",0
"38538",2014,597,"cownose ray","P195",0
"38539",2014,657,"cownose ray","P195",0
"38540",2014,627,"cownose ray","P195",0
"38541",2014,537,"cownose ray","P195",0
"38542",2014,536,"cownose ray","P195",0
"38543",2014,535,"cownose ray","P195",0.00155451920941594
"38544",2014,505,"cownose ray","P195",5.55185431934266e-05
"38545",2014,475,"cownose ray","P195",0.000222074172773706
"38546",2014,506,"cownose ray","P195",0.000222074172773706
"38547",2015,445,"cownose ray","P195",0
"38548",2015,446,"cownose ray","P195",0
"38549",2015,477,"cownose ray","P195",0
"38550",2015,508,"cownose ray","P195",0.000111037086386853
"38551",2015,507,"cownose ray","P195",0
"38552",2015,538,"cownose ray","P195",0
"38553",2015,537,"cownose ray","P195",0
"38554",2015,566,"cownose ray","P195",0
"38555",2015,627,"cownose ray","P195",0
"38556",2015,657,"cownose ray","P195",0
"38557",2015,568,"cownose ray","P195",0
"38558",2015,476,"cownose ray","P195",0
"38559",2015,444,"cownose ray","P195",0.000111037086386853
"38560",2015,443,"cownose ray","P195",0.000111037086386853
"38561",2015,442,"cownose ray","P195",0.000111037086386853
"38562",2015,413,"cownose ray","P195",0
"38563",2015,412,"cownose ray","P195",5.55185431934266e-05
"38564",2015,379,"cownose ray","P195",0
"38565",2015,378,"cownose ray","P195",0
"38566",2015,377,"cownose ray","P195",0.00033311125916056
"38567",2015,380,"cownose ray","P195",0
"38568",2015,410,"cownose ray","P195",0
"38569",2015,499,"cownose ray","P195",5.55185431934266e-05
"38570",2015,498,"cownose ray","P195",0
"38571",2015,500,"cownose ray","P195",5.55185431934266e-05
"38572",2015,530,"cownose ray","P195",0
"38573",2015,471,"cownose ray","P195",0.000222074172773706
"38574",2015,472,"cownose ray","P195",0
"38575",2015,474,"cownose ray","P195",7.40247242579021e-05
"38576",2015,505,"cownose ray","P195",0
"38577",2015,535,"cownose ray","P195",0.000111037086386853
"38578",2015,536,"cownose ray","P195",0
"38579",2015,506,"cownose ray","P195",0
"38580",2015,475,"cownose ray","P195",0.000111037086386853
"38581",2016,376,"cownose ray","P195",0
"38582",2016,348,"cownose ray","P195",0
"38583",2016,380,"cownose ray","P195",0.000222074172773706
"38584",2016,410,"cownose ray","P195",0
"38585",2016,440,"cownose ray","P195",0
"38586",2016,411,"cownose ray","P195",0
"38587",2016,383,"cownose ray","P195",0
"38588",2016,413,"cownose ray","P195",0.000111037086386853
"38589",2016,442,"cownose ray","P195",0
"38590",2016,444,"cownose ray","P195",0
"38591",2016,443,"cownose ray","P195",0.00033311125916056
"38592",2016,472,"cownose ray","P195",0.000111037086386853
"38593",2016,474,"cownose ray","P195",0
"38594",2016,504,"cownose ray","P195",0
"38595",2016,506,"cownose ray","P195",4.44148345547413e-05
"38596",2016,476,"cownose ray","P195",0
"38597",2016,475,"cownose ray","P195",0
"38598",2016,445,"cownose ray","P195",0
"38599",2016,507,"cownose ray","P195",0
"38600",2016,508,"cownose ray","P195",0
"38601",2016,537,"cownose ray","P195",0
"38602",2016,567,"cownose ray","P195",5.55185431934266e-05
"38603",2016,568,"cownose ray","P195",0
"38604",2016,598,"cownose ray","P195",0
"38605",2016,627,"cownose ray","P195",0
"38606",2016,597,"cownose ray","P195",0
"38607",2016,501,"cownose ray","P195",0
"38608",2016,471,"cownose ray","P195",0.000111037086386853
"38609",2016,500,"cownose ray","P195",0
"38610",2016,499,"cownose ray","P195",7.40247242579021e-05
"38611",2016,530,"cownose ray","P195",0
"38612",2017,379,"cownose ray","P195",0.000222074172773706
"38613",2017,378,"cownose ray","P195",0
"38614",2017,377,"cownose ray","P195",0
"38615",2017,410,"cownose ray","P195",0
"38616",2017,411,"cownose ray","P195",0
"38617",2017,440,"cownose ray","P195",0
"38618",2017,499,"cownose ray","P195",0
"38619",2017,498,"cownose ray","P195",0
"38620",2017,500,"cownose ray","P195",0
"38621",2017,530,"cownose ray","P195",0.00016655562958028
"38622",2017,473,"cownose ray","P195",0
"38623",2017,472,"cownose ray","P195",0
"38624",2017,445,"cownose ray","P195",5.55185431934266e-05
"38625",2017,446,"cownose ray","P195",0
"38626",2017,475,"cownose ray","P195",0
"38627",2017,476,"cownose ray","P195",0
"38628",2017,477,"cownose ray","P195",0.00016655562958028
"38629",2017,507,"cownose ray","P195",0.000111037086386853
"38630",2017,506,"cownose ray","P195",5.55185431934266e-05
"38631",2017,505,"cownose ray","P195",0
"38632",2017,536,"cownose ray","P195",0
"38633",2017,568,"cownose ray","P195",0
"38634",2017,598,"cownose ray","P195",0
"38635",2017,627,"cownose ray","P195",0
"38636",2017,597,"cownose ray","P195",0
"38637",2017,444,"cownose ray","P195",0
"38638",2017,413,"cownose ray","P195",0
"38639",2017,382,"cownose ray","P195",0
"38640",2017,442,"cownose ray","P195",0
"38641",2017,471,"cownose ray","P195",0.000111037086386853
"38642",2017,441,"cownose ray","P195",0.000111037086386853
"38643",2018,378,"cownose ray","P195",0.000222074172773706
"38644",2018,348,"cownose ray","P195",0
"38645",2018,377,"cownose ray","P195",0
"38646",2018,410,"cownose ray","P195",0.000277592715967133
"38647",2018,499,"cownose ray","P195",0.000555185431934266
"38648",2018,528,"cownose ray","P195",0
"38649",2018,500,"cownose ray","P195",0.000259086534902657
"38650",2018,529,"cownose ray","P195",0
"38651",2018,530,"cownose ray","P195",0.000222074172773706
"38652",2018,503,"cownose ray","P195",0
"38653",2019,379,"cownose ray","P195",0.000148049448515804
"38654",2019,348,"cownose ray","P195",0
"38655",2019,410,"cownose ray","P195",0
"38656",2019,440,"cownose ray","P195",0
"38657",2019,441,"cownose ray","P195",0.000111037086386853
"38658",2019,412,"cownose ray","P195",0
"38659",2019,382,"cownose ray","P195",0.000555185431934266
"38660",2019,383,"cownose ray","P195",0.000111037086386853
"38661",2019,413,"cownose ray","P195",0
"38662",2019,444,"cownose ray","P195",0
"38663",2019,445,"cownose ray","P195",5.55185431934266e-05
"38664",2019,446,"cownose ray","P195",0
"38665",2019,476,"cownose ray","P195",0.000222074172773706
"38666",2019,475,"cownose ray","P195",0
"38667",2019,505,"cownose ray","P195",3.70123621289511e-05
"38668",2019,536,"cownose ray","P195",0
"38669",2019,507,"cownose ray","P195",0.000111037086386853
"38670",2019,508,"cownose ray","P195",0
"38671",2019,538,"cownose ray","P195",0
"38672",2019,597,"cownose ray","P195",0
"38673",2019,627,"cownose ray","P195",0.000222074172773706
"38674",2019,657,"cownose ray","P195",0.000111037086386853
"38675",2019,566,"cownose ray","P195",0
"38676",2019,474,"cownose ray","P195",0
"38677",2019,443,"cownose ray","P195",0.000388629802353986
"38678",2019,442,"cownose ray","P195",0
"38679",2019,472,"cownose ray","P195",5.55185431934266e-05
"38680",2019,501,"cownose ray","P195",0
"38681",2019,500,"cownose ray","P195",0
"38682",2019,529,"cownose ray","P195",0.00133244503664224
"38683",2019,530,"cownose ray","P195",0
"38684",2019,499,"cownose ray","P195",0.000222074172773706
"38685",2019,527,"cownose ray","P195",0
"38686",2019,528,"cownose ray","P195",0
"38687",2020,349,"cownose ray","P195",0.000222074172773706
"38688",2020,380,"cownose ray","P195",0
"38689",2020,410,"cownose ray","P195",0
"38690",2020,499,"cownose ray","P195",0.000111037086386853
"38691",2020,498,"cownose ray","P195",0
"38692",2020,500,"cownose ray","P195",0
"38693",2020,527,"cownose ray","P195",0.000277592715967133
"38694",2020,412,"cownose ray","P195",3.70123621289511e-05
"38695",2020,442,"cownose ray","P195",0
"38696",2020,471,"cownose ray","P195",0.000111037086386853
"38697",2020,443,"cownose ray","P195",0.000185061810644755
"38698",2020,413,"cownose ray","P195",0.000444148345547413
"38699",2020,441,"cownose ray","P195",0
"38700",2020,530,"cownose ray","P195",5.55185431934266e-05
"38701",2020,535,"cownose ray","P195",0
"38702",2020,566,"cownose ray","P195",0
"38703",2021,379,"cownose ray","P195",0
"38704",2021,348,"cownose ray","P195",3.70123621289511e-05
"38705",2021,440,"cownose ray","P195",0
"38706",2021,411,"cownose ray","P195",0
"38707",2021,443,"cownose ray","P195",0.000111037086386853
"38708",2021,472,"cownose ray","P195",0
"38709",2021,442,"cownose ray","P195",0
"38710",2021,501,"cownose ray","P195",0
"38711",2021,500,"cownose ray","P195",0
"38712",2021,498,"cownose ray","P195",0
"38713",2021,499,"cownose ray","P195",0
"38714",2021,530,"cownose ray","P195",0
"38715",2021,529,"cownose ray","P195",0
"38716",2021,505,"cownose ray","P195",5.55185431934266e-05
"38717",2021,506,"cownose ray","P195",0.000222074172773706
"38718",2021,475,"cownose ray","P195",0
"38719",2021,504,"cownose ray","P195",0
"38720",2021,474,"cownose ray","P195",5.55185431934266e-05
"38721",2021,473,"cownose ray","P195",0
"38722",2021,444,"cownose ray","P195",0
"38723",2021,471,"cownose ray","P195",0
"38724",2001,376,"juv blue crab","P195",0
"38725",2001,348,"juv blue crab","P195",0
"38726",2001,379,"juv blue crab","P195",0
"38727",2001,410,"juv blue crab","P195",0.00033311125916056
"38728",2001,412,"juv blue crab","P195",0
"38729",2001,382,"juv blue crab","P195",0.000111037086386853
"38730",2001,383,"juv blue crab","P195",0
"38731",2001,413,"juv blue crab","P195",0
"38732",2001,443,"juv blue crab","P195",5.55185431934266e-05
"38733",2001,444,"juv blue crab","P195",0
"38734",2001,445,"juv blue crab","P195",0
"38735",2001,446,"juv blue crab","P195",5.55185431934266e-05
"38736",2001,476,"juv blue crab","P195",0.000111037086386853
"38737",2001,475,"juv blue crab","P195",0.000555185431934266
"38738",2001,472,"juv blue crab","P195",5.55185431934266e-05
"38739",2001,471,"juv blue crab","P195",0
"38740",2001,441,"juv blue crab","P195",0
"38741",2001,536,"juv blue crab","P195",0.00033311125916056
"38742",2001,566,"juv blue crab","P195",0.000777259604707972
"38743",2001,567,"juv blue crab","P195",0.00033311125916056
"38744",2001,537,"juv blue crab","P195",0.000499666888740839
"38745",2001,538,"juv blue crab","P195",0
"38746",2001,508,"juv blue crab","P195",0
"38747",2001,507,"juv blue crab","P195",0
"38748",2001,627,"juv blue crab","P195",0.000518173069805315
"38749",2001,597,"juv blue crab","P195",0.000222074172773706
"38750",2001,568,"juv blue crab","P195",0
"38751",2001,505,"juv blue crab","P195",0.000666222518321119
"38752",2001,500,"juv blue crab","P195",0.00033311125916056
"38753",2001,498,"juv blue crab","P195",0.000111037086386853
"38754",2001,528,"juv blue crab","P195",0
"38755",2001,529,"juv blue crab","P195",0.000222074172773706
"38756",2001,530,"juv blue crab","P195",0.00033311125916056
"38757",2001,501,"juv blue crab","P195",0.00033311125916056
"38758",2002,528,"juv blue crab","P195",0
"38759",2002,473,"juv blue crab","P195",0.000222074172773706
"38760",2002,527,"juv blue crab","P195",0
"38761",2002,500,"juv blue crab","P195",0.000666222518321119
"38762",2002,498,"juv blue crab","P195",0.000999333777481679
"38763",2002,529,"juv blue crab","P195",0.00122140795025539
"38764",2002,530,"juv blue crab","P195",0.000610703975127693
"38765",2002,538,"juv blue crab","P195",0
"38766",2002,568,"juv blue crab","P195",0
"38767",2002,474,"juv blue crab","P195",0.000111037086386853
"38768",2002,597,"juv blue crab","P195",0.00174883411059294
"38769",2002,537,"juv blue crab","P195",0.00133244503664224
"38770",2002,504,"juv blue crab","P195",0.000222074172773706
"38771",2002,627,"juv blue crab","P195",0.000148049448515804
"38772",2002,598,"juv blue crab","P195",0.000111037086386853
"38773",2002,471,"juv blue crab","P195",0
"38774",2002,501,"juv blue crab","P195",0.000555185431934266
"38775",2002,444,"juv blue crab","P195",0
"38776",2002,445,"juv blue crab","P195",0.00111037086386853
"38777",2002,475,"juv blue crab","P195",0.000666222518321119
"38778",2002,476,"juv blue crab","P195",0.000777259604707972
"38779",2002,507,"juv blue crab","P195",0.00399733510992672
"38780",2002,536,"juv blue crab","P195",0.0016655562958028
"38781",2002,506,"juv blue crab","P195",0.00205418609815678
"38782",2002,505,"juv blue crab","P195",0.0016655562958028
"38783",2002,535,"juv blue crab","P195",0.000444148345547413
"38784",2002,379,"juv blue crab","P195",0.0016655562958028
"38785",2002,380,"juv blue crab","P195",0.000777259604707972
"38786",2002,410,"juv blue crab","P195",0.0016655562958028
"38787",2002,411,"juv blue crab","P195",0.000111037086386853
"38788",2002,412,"juv blue crab","P195",0.0004163890739507
"38789",2002,382,"juv blue crab","P195",0.000222074172773706
"38790",2002,383,"juv blue crab","P195",0.00033311125916056
"38791",2002,413,"juv blue crab","P195",0.000222074172773706
"38792",2002,443,"juv blue crab","P195",0.000111037086386853
"38793",2003,377,"juv blue crab","P195",0
"38794",2003,348,"juv blue crab","P195",0.000111037086386853
"38795",2003,379,"juv blue crab","P195",0.000721741061514546
"38796",2003,410,"juv blue crab","P195",0.0087719298245614
"38797",2003,411,"juv blue crab","P195",0.000444148345547413
"38798",2003,499,"juv blue crab","P195",0.00155451920941594
"38799",2003,527,"juv blue crab","P195",0.00016655562958028
"38800",2003,500,"juv blue crab","P195",0.00344214967799245
"38801",2003,530,"juv blue crab","P195",0.00277592715967133
"38802",2003,529,"juv blue crab","P195",0.00255385298689762
"38803",2003,501,"juv blue crab","P195",0.000777259604707972
"38804",2003,472,"juv blue crab","P195",0.000555185431934266
"38805",2003,503,"juv blue crab","P195",0.000555185431934266
"38806",2003,442,"juv blue crab","P195",0.000582944703530979
"38807",2003,443,"juv blue crab","P195",0.000666222518321119
"38808",2003,444,"juv blue crab","P195",0
"38809",2003,413,"juv blue crab","P195",0
"38810",2003,412,"juv blue crab","P195",0
"38811",2003,473,"juv blue crab","P195",0.000444148345547413
"38812",2003,474,"juv blue crab","P195",0.000555185431934266
"38813",2003,505,"juv blue crab","P195",0.000444148345547413
"38814",2003,507,"juv blue crab","P195",0
"38815",2003,477,"juv blue crab","P195",0
"38816",2003,476,"juv blue crab","P195",0
"38817",2003,445,"juv blue crab","P195",5.55185431934266e-05
"38818",2003,475,"juv blue crab","P195",0
"38819",2003,504,"juv blue crab","P195",0.000721741061514546
"38820",2003,537,"juv blue crab","P195",5.55185431934266e-05
"38821",2003,538,"juv blue crab","P195",0
"38822",2003,565,"juv blue crab","P195",0.0033311125916056
"38823",2003,536,"juv blue crab","P195",0.0033311125916056
"38824",2004,410,"juv blue crab","P195",0.00294248278925161
"38825",2004,380,"juv blue crab","P195",0.000777259604707972
"38826",2004,348,"juv blue crab","P195",0.00210970464135021
"38827",2004,444,"juv blue crab","P195",0.000111037086386853
"38828",2004,474,"juv blue crab","P195",0.000555185431934266
"38829",2004,413,"juv blue crab","P195",0.000111037086386853
"38830",2004,383,"juv blue crab","P195",0
"38831",2004,412,"juv blue crab","P195",0.000888296691094826
"38832",2004,442,"juv blue crab","P195",0.000666222518321119
"38833",2004,506,"juv blue crab","P195",0
"38834",2004,505,"juv blue crab","P195",0.00033311125916056
"38835",2004,475,"juv blue crab","P195",0.000851284328965875
"38836",2004,446,"juv blue crab","P195",0.000111037086386853
"38837",2004,445,"juv blue crab","P195",0.000111037086386853
"38838",2004,472,"juv blue crab","P195",0.000407135983418462
"38839",2004,473,"juv blue crab","P195",0.000499666888740839
"38840",2004,507,"juv blue crab","P195",0
"38841",2004,508,"juv blue crab","P195",5.55185431934266e-05
"38842",2004,538,"juv blue crab","P195",0
"38843",2004,627,"juv blue crab","P195",0.000444148345547413
"38844",2004,597,"juv blue crab","P195",0.000777259604707972
"38845",2004,566,"juv blue crab","P195",0.0018876304685765
"38846",2004,536,"juv blue crab","P195",0.00544081723295581
"38847",2004,537,"juv blue crab","P195",0.00655118809682434
"38848",2004,500,"juv blue crab","P195",0.00336812495373455
"38849",2004,535,"juv blue crab","P195",0.000610703975127693
"38850",2004,499,"juv blue crab","P195",0.00260937153009105
"38851",2004,530,"juv blue crab","P195",0.0087719298245614
"38852",2004,498,"juv blue crab","P195",0.000222074172773706
"38853",2005,377,"juv blue crab","P195",3.70123621289511e-05
"38854",2005,379,"juv blue crab","P195",0.00033311125916056
"38855",2005,443,"juv blue crab","P195",0.000259086534902657
"38856",2005,442,"juv blue crab","P195",0.000222074172773706
"38857",2005,413,"juv blue crab","P195",0
"38858",2005,382,"juv blue crab","P195",0.00033311125916056
"38859",2005,412,"juv blue crab","P195",0.000111037086386853
"38860",2005,411,"juv blue crab","P195",0.000555185431934266
"38861",2005,410,"juv blue crab","P195",0.000555185431934266
"38862",2005,536,"juv blue crab","P195",0.00222074172773706
"38863",2005,505,"juv blue crab","P195",0.00177659338218965
"38864",2005,474,"juv blue crab","P195",0.000999333777481679
"38865",2005,473,"juv blue crab","P195",0.000721741061514546
"38866",2005,444,"juv blue crab","P195",0.00033311125916056
"38867",2005,445,"juv blue crab","P195",0.000111037086386853
"38868",2005,476,"juv blue crab","P195",0
"38869",2005,475,"juv blue crab","P195",0.000111037086386853
"38870",2005,506,"juv blue crab","P195",0.000444148345547413
"38871",2005,535,"juv blue crab","P195",0
"38872",2005,567,"juv blue crab","P195",0.000777259604707972
"38873",2005,598,"juv blue crab","P195",0.000388629802353986
"38874",2005,568,"juv blue crab","P195",0
"38875",2005,538,"juv blue crab","P195",0
"38876",2005,508,"juv blue crab","P195",0.00024983344437042
"38877",2005,446,"juv blue crab","P195",0
"38878",2005,529,"juv blue crab","P195",0.00266489007328448
"38879",2005,530,"juv blue crab","P195",0.00155451920941594
"38880",2005,500,"juv blue crab","P195",0.00338663113479902
"38881",2005,504,"juv blue crab","P195",0.00255385298689762
"38882",2005,498,"juv blue crab","P195",0.000111037086386853
"38883",2005,499,"juv blue crab","P195",0.000777259604707972
"38884",2006,597,"juv blue crab","P195",0.000111037086386853
"38885",2006,444,"juv blue crab","P195",3.70123621289511e-05
"38886",2006,474,"juv blue crab","P195",0.000444148345547413
"38887",2006,566,"juv blue crab","P195",0.00133244503664224
"38888",2006,472,"juv blue crab","P195",0.000138796357983567
"38889",2006,500,"juv blue crab","P195",0.00111037086386853
"38890",2006,499,"juv blue crab","P195",0.00466355762824783
"38891",2006,528,"juv blue crab","P195",0.00455252054186098
"38892",2006,530,"juv blue crab","P195",0.00322007550521874
"38893",2006,473,"juv blue crab","P195",0.00377526093715301
"38894",2006,627,"juv blue crab","P195",0
"38895",2006,536,"juv blue crab","P195",0.00216522318454364
"38896",2006,508,"juv blue crab","P195",0.00116588940706196
"38897",2006,506,"juv blue crab","P195",0.0018876304685765
"38898",2006,538,"juv blue crab","P195",0.00133244503664224
"38899",2006,537,"juv blue crab","P195",0.000888296691094826
"38900",2006,477,"juv blue crab","P195",0.00177659338218965
"38901",2006,535,"juv blue crab","P195",0.0035531867643793
"38902",2006,348,"juv blue crab","P195",0
"38903",2006,441,"juv blue crab","P195",0.000222074172773706
"38904",2006,410,"juv blue crab","P195",0.000999333777481679
"38905",2006,380,"juv blue crab","P195",0.000111037086386853
"38906",2006,379,"juv blue crab","P195",0.00016655562958028
"38907",2006,443,"juv blue crab","P195",7.40247242579021e-05
"38908",2006,445,"juv blue crab","P195",0
"38909",2006,476,"juv blue crab","P195",0
"38910",2006,446,"juv blue crab","P195",0
"38911",2006,442,"juv blue crab","P195",0
"38912",2006,413,"juv blue crab","P195",0
"38913",2006,382,"juv blue crab","P195",0.00033311125916056
"38914",2007,410,"juv blue crab","P195",0.000527426160337553
"38915",2007,380,"juv blue crab","P195",0
"38916",2007,537,"juv blue crab","P195",0.00244281590051077
"38917",2007,536,"juv blue crab","P195",0.000888296691094826
"38918",2007,475,"juv blue crab","P195",0.00244281590051077
"38919",2007,506,"juv blue crab","P195",0.00499666888740839
"38920",2007,441,"juv blue crab","P195",0.000610703975127693
"38921",2007,442,"juv blue crab","P195",0.000610703975127693
"38922",2007,412,"juv blue crab","P195",0
"38923",2007,443,"juv blue crab","P195",5.55185431934266e-05
"38924",2007,473,"juv blue crab","P195",0
"38925",2007,504,"juv blue crab","P195",0.000259086534902657
"38926",2007,567,"juv blue crab","P195",0.000610703975127693
"38927",2007,476,"juv blue crab","P195",5.55185431934266e-05
"38928",2007,507,"juv blue crab","P195",3.70123621289511e-05
"38929",2007,508,"juv blue crab","P195",0
"38930",2007,597,"juv blue crab","P195",0.000185061810644755
"38931",2007,472,"juv blue crab","P195",0
"38932",2007,501,"juv blue crab","P195",0
"38933",2007,500,"juv blue crab","P195",0.000499666888740839
"38934",2007,499,"juv blue crab","P195",0.000592197794063217
"38935",2007,568,"juv blue crab","P195",0
"38936",2007,538,"juv blue crab","P195",0.00033311125916056
"38937",2007,444,"juv blue crab","P195",0
"38938",2007,471,"juv blue crab","P195",0
"38939",2007,559,"juv blue crab","P195",0.000222074172773706
"38940",2007,530,"juv blue crab","P195",0.000888296691094826
"38941",2008,474,"juv blue crab","P195",0.00155451920941594
"38942",2008,475,"juv blue crab","P195",0.00116588940706196
"38943",2008,476,"juv blue crab","P195",0.000666222518321119
"38944",2008,537,"juv blue crab","P195",0.000777259604707972
"38945",2008,536,"juv blue crab","P195",0.00144348212302909
"38946",2008,566,"juv blue crab","P195",0
"38947",2008,535,"juv blue crab","P195",5.55185431934266e-05
"38948",2008,443,"juv blue crab","P195",0
"38949",2008,473,"juv blue crab","P195",0.000111037086386853
"38950",2008,472,"juv blue crab","P195",0
"38951",2008,500,"juv blue crab","P195",0.00119364867865867
"38952",2008,530,"juv blue crab","P195",0.000388629802353986
"38953",2008,498,"juv blue crab","P195",0.00111037086386853
"38954",2008,527,"juv blue crab","P195",0
"38955",2008,597,"juv blue crab","P195",0.000388629802353986
"38956",2008,378,"juv blue crab","P195",0.00177659338218965
"38957",2008,348,"juv blue crab","P195",0.000888296691094826
"38958",2008,379,"juv blue crab","P195",0.0016655562958028
"38959",2008,380,"juv blue crab","P195",0.00299800133244504
"38960",2008,410,"juv blue crab","P195",0.000888296691094826
"38961",2008,411,"juv blue crab","P195",0.000222074172773706
"38962",2008,412,"juv blue crab","P195",5.55185431934266e-05
"38963",2008,413,"juv blue crab","P195",0
"38964",2008,442,"juv blue crab","P195",5.55185431934266e-05
"38965",2008,445,"juv blue crab","P195",0
"38966",2008,446,"juv blue crab","P195",0
"38967",2008,507,"juv blue crab","P195",0
"38968",2008,538,"juv blue crab","P195",0.000111037086386853
"38969",2008,627,"juv blue crab","P195",0
"38970",2008,568,"juv blue crab","P195",0
"38971",2009,348,"juv blue crab","P195",0
"38972",2009,377,"juv blue crab","P195",0
"38973",2009,379,"juv blue crab","P195",0
"38974",2009,410,"juv blue crab","P195",3.70123621289511e-05
"38975",2009,411,"juv blue crab","P195",0
"38976",2009,442,"juv blue crab","P195",5.55185431934266e-05
"38977",2009,412,"juv blue crab","P195",0.00033311125916056
"38978",2009,413,"juv blue crab","P195",0.000111037086386853
"38979",2009,474,"juv blue crab","P195",0
"38980",2009,473,"juv blue crab","P195",7.40247242579021e-05
"38981",2009,504,"juv blue crab","P195",0
"38982",2009,476,"juv blue crab","P195",0
"38983",2009,506,"juv blue crab","P195",2.22074172773706e-05
"38984",2009,505,"juv blue crab","P195",0
"38985",2009,535,"juv blue crab","P195",0
"38986",2009,536,"juv blue crab","P195",0
"38987",2009,566,"juv blue crab","P195",0.000444148345547413
"38988",2009,537,"juv blue crab","P195",0.000111037086386853
"38989",2009,567,"juv blue crab","P195",0
"38990",2009,597,"juv blue crab","P195",5.55185431934266e-05
"38991",2009,657,"juv blue crab","P195",0
"38992",2009,598,"juv blue crab","P195",0
"38993",2009,568,"juv blue crab","P195",0
"38994",2009,445,"juv blue crab","P195",0
"38995",2009,446,"juv blue crab","P195",0
"38996",2009,538,"juv blue crab","P195",0
"38997",2009,507,"juv blue crab","P195",0
"38998",2009,472,"juv blue crab","P195",0.00155451920941594
"38999",2009,471,"juv blue crab","P195",0.000999333777481679
"39000",2009,500,"juv blue crab","P195",0.000471907617144126
